flyer_id,track,symposium,organizer,role_note,affiliation,source_url
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,E-Wen Huang,,National Chiao Tung University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,T. Srivatsan,,University of Akron,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,Xie Xie,,Ford Motor Company,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,Jamieson Brechtl,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,Gongyao Wang,,Globus Medical,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
083,Light Metals,Advances in Titanium Science and Technology,Abhishek Sharma,,Worcester Polytechnic Institute,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-083.pdf
083,Light Metals,Advances in Titanium Science and Technology,Srinivas Aditya Mantri,,Argonne National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-083.pdf
083,Light Metals,Advances in Titanium Science and Technology,Paraic O’Kelly,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-083.pdf
083,Light Metals,Advances in Titanium Science and Technology,Zachary Kloenne,,Imperial College London,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-083.pdf
083,Light Metals,Advances in Titanium Science and Technology,G. Babu Viswanathan,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-083.pdf
084,Mechanics of Materials,"Fatigue in Materials: Fundamentals, Multiscale Characterizations and Computational Modeling",Krzysztof Stopka,,Purdue University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-084.pdf
084,Mechanics of Materials,"Fatigue in Materials: Fundamentals, Multiscale Characterizations and Computational Modeling",Orion Kafka,,Questek Innovations Llc,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-084.pdf
084,Mechanics of Materials,"Fatigue in Materials: Fundamentals, Multiscale Characterizations and Computational Modeling",Kelly Nygren,,Cornell University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-084.pdf
084,Mechanics of Materials,"Fatigue in Materials: Fundamentals, Multiscale Characterizations and Computational Modeling",Pooriya Nezhadfar,,GE Aerospace,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-084.pdf
084,Mechanics of Materials,"Fatigue in Materials: Fundamentals, Multiscale Characterizations and Computational Modeling",Brandon Mackey,,Pratt & Whitney,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-084.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Xinyi Wang,,"California State University, Fullerton",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Sangtae Kim,,Hanyang University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Matthew Daly,,University of Illinois-Chicago,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Miaomiao Jin,,Pennsylvania State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Douglas Stauffer,,Bruker Nano Surfaces and Metrology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Yang Yang,,Pennsylvania State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Penghui Cao,,"University of California, Irvine",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
085,Mechanics of Materials,"Local Ordering and Its Impact on Mechanical Behaviors, Radiation Damage, and Corrosion",Irene Beyerlein,,"University of California, Santa Barbara",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-085.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Oliver Johnson,,Brigham Young University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Eric Homer,,Brigham Young University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Michael Miles,,Brigham Young University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Stephen Niezgoda,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Marko Knezevic,,University of New Hampshire,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Josh Kacher,,Georgia Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
086,Mechanics of Materials,Microstructure-Sensitive Design and Advanced Characterization: An MPMD/SMD Symposium Honoring David T. Fullwood,Tim Ruggles,,Sandia National Laboratories,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-086.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Akane Suzuki,,GE Aerospace Research,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Sandy Knowles,,University of Birmingham,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Don Lipkin,,Texas A&M University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Mingwei Zhang,,"University of California, Davis",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Martin Heilmaier,,KIT Karlsruhe,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Martin Detrois,,National Energy Technology Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Jonathan Priedeman,,GE Aerospace,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Govindarajan Muralidharan,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Katerina Christofidou,,University of Sheffield,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Benjamin Adam,,Oregon State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Christopher Zenk,,Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU),https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
087,Mechanics of Materials,Next Generation FCC and BCC Based Superalloys for High Temperature Applications,Deborah Whitis,,General Electric Co.,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-087.pdf
088,Mechanics of Materials,Photomechanical and Electromechanical Effects in Structural and Functional Materials,Lin Li,,Arizona State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-088.pdf
088,Mechanics of Materials,Photomechanical and Electromechanical Effects in Structural and Functional Materials,Qi An,,Iowa State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-088.pdf
088,Mechanics of Materials,Photomechanical and Electromechanical Effects in Structural and Functional Materials,Atsutomo Nakamura,,The University of Osaka,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-088.pdf
088,Mechanics of Materials,Photomechanical and Electromechanical Effects in Structural and Functional Materials,Yu Zou,,University of Toronto,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-088.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Don Olszowy,,Gleeble,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Klaus-Dieter Liss,,"University of Tennessee, Knoxville",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Zahra Ghanbari,,Sandia National Laboratories,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Erin Barrick,,Sandia National Laboratories,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Jonah Klemm-Toole,,Colorado School of Mines,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Kaila Bertsch,,Lawrence Livermore National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Kathy Ho,,Lawrence Livermore National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Fulvio Siciliano,,Gleeble,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Kayla Molnar,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
089,Mechanics of Materials,Physical Thermo-Mechanical Simulation: Laboratory Advances and In-Situ Diffraction Methods,Megumi Kawasaki,,Oregon State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-089.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Saket Thapliyal,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Michael Gao,,National Energy Technology Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Shuozhi Xu,,University Of Oklahoma,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Chanho Lee,,Auburn University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Pin Lu,,Solvus Global,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Jackson Hise,,Quintus Technologies,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,John Sharon,,Raytheon Technologies Research Center,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Somayeh Pasebani,,Oregon State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Brady Butler,,US Army Research Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Byron Mcarthur,,Air Force Research Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
090,Mechanics of Materials,Processability and Plasticity Governing Phenomena in Refractory Alloys,Nathan Peterson,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-090.pdf
091,Mechanics of Materials,Structure-Dynamics-Property Relationships of Bulk Metallic Glasses,Sebastian Kube,,University of Wisconsin - Madison,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-091.pdf
091,Mechanics of Materials,Structure-Dynamics-Property Relationships of Bulk Metallic Glasses,Katharine Flores,,Washington University in St. Louis,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-091.pdf
091,Mechanics of Materials,Structure-Dynamics-Property Relationships of Bulk Metallic Glasses,Daniel Sopu,,Erich Schmid Institute,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-091.pdf
091,Mechanics of Materials,Structure-Dynamics-Property Relationships of Bulk Metallic Glasses,Yonghao Sun,,The Chinese Academy of Sciences,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-091.pdf
091,Mechanics of Materials,Structure-Dynamics-Property Relationships of Bulk Metallic Glasses,A. Lindsay Greer,,University of Cambridge,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-091.pdf
091,Mechanics of Materials,Structure-Dynamics-Property Relationships of Bulk Metallic Glasses,Yue Fan,,University of Michigan,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-091.pdf
092,Mechanics of Materials,"Tribology: Advances in Friction, Wear, and Lubrication of Interfaces",Avik Samanta,,University of South Florida,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-092.pdf
092,Mechanics of Materials,"Tribology: Advances in Friction, Wear, and Lubrication of Interfaces",Tomas Grejtak,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-092.pdf
092,Mechanics of Materials,"Tribology: Advances in Friction, Wear, and Lubrication of Interfaces",Tomas Babuska,,Sandia National Laboratories,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-092.pdf
092,Mechanics of Materials,"Tribology: Advances in Friction, Wear, and Lubrication of Interfaces",John Curry,,Sandia National Laboratories,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-092.pdf
092,Mechanics of Materials,"Tribology: Advances in Friction, Wear, and Lubrication of Interfaces",Manish Jain,,New Mexico Institute of Mining and Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-092.pdf
093,Nuclear Materials,Advances in Understanding Nuclear Fuel and Cladding Behavior and Performance for Extreme Environments,Miaomiao Jin,,Pennsylvania State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-093.pdf
093,Nuclear Materials,Advances in Understanding Nuclear Fuel and Cladding Behavior and Performance for Extreme Environments,Jennifer Watkins,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-093.pdf
093,Nuclear Materials,Advances in Understanding Nuclear Fuel and Cladding Behavior and Performance for Extreme Environments,Caleb Clement,,Westinghouse Electric Company,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-093.pdf
093,Nuclear Materials,Advances in Understanding Nuclear Fuel and Cladding Behavior and Performance for Extreme Environments,Michael Tonks,,University of Florida,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-093.pdf
093,Nuclear Materials,Advances in Understanding Nuclear Fuel and Cladding Behavior and Performance for Extreme Environments,David Bai,,Virginia Tech,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-093.pdf
093,Nuclear Materials,Advances in Understanding Nuclear Fuel and Cladding Behavior and Performance for Extreme Environments,Chaitanya Deo,,Georgia Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-093.pdf
094,Nuclear Materials,Composite Materials for Nuclear Applications IV,Peng Xu,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-094.pdf
094,Nuclear Materials,Composite Materials for Nuclear Applications IV,Sean Gonderman,,General Atomics,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-094.pdf
094,Nuclear Materials,Composite Materials for Nuclear Applications IV,Alex Leide,,United Kingdom Atomic Energy Authority,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-094.pdf
094,Nuclear Materials,Composite Materials for Nuclear Applications IV,Yiran Mao,,Forschungszentrum Juelich Gmbh,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-094.pdf
094,Nuclear Materials,Composite Materials for Nuclear Applications IV,Lauren Garrison,,Commonwealth Fusion Systems,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-094.pdf
094,Nuclear Materials,Composite Materials for Nuclear Applications IV,Anne Campbell,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-094.pdf
095,Nuclear Materials,Developments in Advanced Nuclear Structural Materials,Rongjie Song,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-095.pdf
095,Nuclear Materials,Developments in Advanced Nuclear Structural Materials,Assel Aitkaliyeva,,University of Florida,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-095.pdf
095,Nuclear Materials,Developments in Advanced Nuclear Structural Materials,Bai Cui,,University of Nebraska Lincoln,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-095.pdf
095,Nuclear Materials,Developments in Advanced Nuclear Structural Materials,Fanny Balbaud,,French Alternative Energies and Atomic Energy Commission,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-095.pdf
095,Nuclear Materials,Developments in Advanced Nuclear Structural Materials,Caleb Massey,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-095.pdf
095,Nuclear Materials,Developments in Advanced Nuclear Structural Materials,Caleb Clement,,Westinghouse Electric Company,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-095.pdf
096,Nuclear Materials,Enabling Nuclear Materials Innovation via the Nuclear Science User Facility Capabilities,Stephen Taller,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-096.pdf
096,Nuclear Materials,Enabling Nuclear Materials Innovation via the Nuclear Science User Facility Capabilities,Maria Okuniewski,,Purdue University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-096.pdf
096,Nuclear Materials,Enabling Nuclear Materials Innovation via the Nuclear Science User Facility Capabilities,Yong Yang,,University of Florida,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-096.pdf
096,Nuclear Materials,Enabling Nuclear Materials Innovation via the Nuclear Science User Facility Capabilities,Brenden Heidrich,,Nuclear Science User Facilities,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-096.pdf
096,Nuclear Materials,Enabling Nuclear Materials Innovation via the Nuclear Science User Facility Capabilities,Rongjie Song,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-096.pdf
096,Nuclear Materials,Enabling Nuclear Materials Innovation via the Nuclear Science User Facility Capabilities,Gabriel Meric,,Inertia,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-096.pdf
097,Nuclear Materials,Graphite and Carbon Materials for Extreme Environments,Anne Campbell,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-097.pdf
097,Nuclear Materials,Graphite and Carbon Materials for Extreme Environments,Dong (Lilly) Liu,,University of Oxford,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-097.pdf
097,Nuclear Materials,Graphite and Carbon Materials for Extreme Environments,Rick Ubic,,Boise State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-097.pdf
097,Nuclear Materials,Graphite and Carbon Materials for Extreme Environments,Jacob Eapen,,North Carolina State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-097.pdf
097,Nuclear Materials,Graphite and Carbon Materials for Extreme Environments,Willliam Windes,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-097.pdf
097,Nuclear Materials,Graphite and Carbon Materials for Extreme Environments,Alex Theodosiou,,University of Manchester,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-097.pdf
098,Nuclear Materials,Interrelated Extremes in Materials Degradation for Nuclear Environments,Jianqi Xi,,University of Illinois Urbana-Champaign,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-098.pdf
098,Nuclear Materials,Interrelated Extremes in Materials Degradation for Nuclear Environments,Janelle Wharry,,University of Illinois,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-098.pdf
098,Nuclear Materials,Interrelated Extremes in Materials Degradation for Nuclear Environments,Bai Cui,,University of Nebraska Lincoln,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-098.pdf
098,Nuclear Materials,Interrelated Extremes in Materials Degradation for Nuclear Environments,Charles Hirst,,University of Wisconsin-Madison,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-098.pdf
098,Nuclear Materials,Interrelated Extremes in Materials Degradation for Nuclear Environments,Arezoo Zare,,Washington State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-098.pdf
098,Nuclear Materials,Interrelated Extremes in Materials Degradation for Nuclear Environments,Sergey Tsurkan,,Avalanche Energy Designs,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-098.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Stephen Raiman,,University of Michigan,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Yu-Chen Karen Chen-Wiegart,,Stony Brook University/ Brookhaven National Lab,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Amanda Leong,,Virginia Polytechnic Institute,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Guiqiu Zheng,,Commonwealth Fusion Systems,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Weiyue Zhou,,Massachusetts Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Kumar Sridharan,,University of Wisconsin-Madison,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,James Earthman,,University of California-Irvine,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
099,Nuclear Materials,Materials and Chemistry for Molten Salt Systems,Sangtae Kim,,Hanyang University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-099.pdf
100,Nuclear Materials,"Modeling, AI Applications, and Method Development in Nuclear Materials",Fei Gao,,University of Michigan,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-100.pdf
100,Nuclear Materials,"Modeling, AI Applications, and Method Development in Nuclear Materials",Larry Aagesen,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-100.pdf
100,Nuclear Materials,"Modeling, AI Applications, and Method Development in Nuclear Materials",Chao Jiang,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-100.pdf
100,Nuclear Materials,"Modeling, AI Applications, and Method Development in Nuclear Materials",Laurent Karim Béland,,Queen’s University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-100.pdf
100,Nuclear Materials,"Modeling, AI Applications, and Method Development in Nuclear Materials",Antoine Claisse,,Westinghouse Electric Sweden,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-100.pdf
101,Nuclear Materials,Radiation Effects in Solid-State Materials: An SMD Symposium Honoring William J Weber,Dilpuneet Aidhy,,Clemson University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-101.pdf
101,Nuclear Materials,Radiation Effects in Solid-State Materials: An SMD Symposium Honoring William J Weber,Eva Zarkadoula,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-101.pdf
101,Nuclear Materials,Radiation Effects in Solid-State Materials: An SMD Symposium Honoring William J Weber,Ritesh Sachan,,Oklahoma State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-101.pdf
101,Nuclear Materials,Radiation Effects in Solid-State Materials: An SMD Symposium Honoring William J Weber,Ram Devanathan,,Pacific Northwest National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-101.pdf
101,Nuclear Materials,Radiation Effects in Solid-State Materials: An SMD Symposium Honoring William J Weber,Fei Gao,,University of Michigan,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-101.pdf
