R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,sim_fn_hz,sim_zeta,sim_zeta_pct,sim_r2,sim_dominant_frac,sim_n_cycles,sim_amp0_g,sim_t180,sim_e_rebound,sim_in_180_g
34.376190579496324,102.69823897629976,49.00227326899767,9.751857966184616,4.899545250926167,34.806294958520176,0.7913643026993614,79.13643026993614,0.7456919271104405,0.7763774081983371,5.9490919343099895,42.00802360765265,0.7924243491864056,0.6145027836085025,208.17450126814217
31.633200556971133,84.22972237691283,70.86892303079367,7.583003472536802,3.8673193608410656,61.129046682610024,0.09564296213323507,9.564296213323507,0.8545515778665991,0.882328609853921,10.448176658991216,10.283109710367713,0.7840067937474985,0.6144641806388913,208.19581039489637
25.97131268121302,88.58728901483119,52.34195701777935,11.514079492539167,3.2633235626854002,70.2016225064232,0.3537984994490522,35.37984994490522,0.7467247548011973,0.6795533628015212,11.998861318797292,19.68548202626746,0.8176564233879969,0.6151812485560126,208.15328579094174
36.34576939046383,70.3140841703862,67.95896604657173,6.207517862319946,4.25632991315797,35.06422207808763,0.13585853332463016,13.585853332463016,0.5813463478347886,0.8203817265398372,5.993176837586457,14.766928419392878,0.6982443726719532,0.6133961547701381,208.2689534130007
36.860307031311095,90.56285940110683,43.40534910559654,9.065284665673971,4.040077623911202,47.64135593921584,0.11871732992906382,11.871732992906383,0.9481268621795259,0.9087451015826972,8.14286055713039,40.84386314386979,0.737771193531955,0.6141542908637153,208.21397777748004
26.603015302680433,71.50538856163621,76.53909049928188,8.281471565365791,5.35176847781986,29.18987821309452,0.3805861813708035,38.05861813708035,0.9824464768559975,0.40260589300972477,4.989133984181882,12.256007664536787,0.7991417713827117,0.6148988355988156,208.17813075708096
32.20633175224066,101.54956345446408,55.416903756558895,10.724961385130882,4.747614764608443,69.73743865196643,0.19864828381884714,19.864828381884713,0.878877693180369,0.617930471762917,11.919523014393544,10.54550749672822,0.8082147686072045,0.6146957529562943,208.16465748588678
35.06648709066212,82.29678086005151,64.8010103777051,6.985104706138372,3.397019083611667,25.944458676642313,0.2922038033721566,29.220380337215662,0.8162961778742196,0.6105614345477467,4.4344268770114965,15.4886128076637,0.7443152862232155,0.6143531910807394,208.2286576402505
33.008576137945056,109.9814537819475,72.05154199153185,6.652205877006054,3.1185033819638193,53.06247203839581,0.10759282015848932,10.759282015848932,0.7027929459080489,0.8252748019920425,9.069437720802187,7.290241132118575,0.8241012727631302,0.6154320949327684,208.16410419928056
30.251427572220564,77.47188200242817,47.68785651773214,11.8195517398417,4.469166192691773,55.76477659473433,0.12731056693757462,12.731056693757461,0.9316220696804312,0.9169495417747662,9.531315615571545,49.36376035726034,0.7622212587356689,0.6141588855593544,208.19214502192582
28.29419049900025,95.77208826318383,69.1024111956358,7.887077573686838,5.073662334587425,95.8484593007674,0.09259270558902377,9.259270558902378,0.5931102261041818,0.8593214833553844,16.382418663686398,11.155245101324361,0.8311167584309529,0.6150581180461894,208.1519961916687
38.65448877681047,63.45782972872257,50.98851278424263,10.197989903390408,3.7619049469940364,44.909554523141416,0.08010252275530971,8.010252275530972,0.9465838464077176,0.9776296102089125,7.6759410590949715,67.97979319405279,0.6294183099954488,0.6134233944257941,208.30925987035153
