specimen,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,feasible,issues,crutch_F_peak_N,crutch_SEA_J_per_g,crutch_eta,lander_F_peak_N,lander_SEA_J_per_g,lander_eta
418,30.989855527877808,99.87424680963159,51.94063447415829,9.483149288222194,5.486594736110419,1,,738.7904976853553,0.0002702604433456166,0.9547499804816594,4713.699710283899,0.0007897076309382618,0.7324858692382256
419,35.725347930565476,80.8411905914545,67.5741545855999,8.78938958980143,3.9858571155928075,1,,737.3720289332663,0.0005509990162351603,0.9693309986521987,4741.111160393798,0.002287567373964153,0.7326396917635509
420,33.69588381610811,105.2114637941122,75.60651794075966,7.660375049337745,3.629511526785791,1,,737.4987952347617,0.00024511457601093356,0.9709612094541098,4751.367770227947,0.0006197945530218534,0.7327258970629941
421,29.063385669142008,72.8727906383574,44.99225549399853,9.87390980310738,5.130335201509297,1,,738.0198759025795,0.0005008776330104564,0.9619613267612279,4721.23371635574,0.0023722444224162234,0.7327717559217093
422,27.167607615701854,94.32240490801632,63.20428129285574,6.317093493416905,4.484524416737258,1,,737.0069788181943,9.776324801805727e-05,0.9820568085440584,4778.677634114757,0.0004912450610175733,0.73268049140716
423,39.40301407594234,61.78841999731958,56.33976776152849,11.580443998798728,3.022615701891482,1,,712.2340868037705,0.0019447788379152594,0.9878919653093331,4734.052966980771,0.005973206078230916,0.7326398211714212
424,38.93482578918338,101.31545671261847,61.03997312486172,10.39607429690659,4.573725254274905,1,,738.6434899117975,0.0005575674297547365,0.9453747882983959,4689.325727310478,0.0011873734823452098,0.7326857923948483
425,28.567803157493472,82.87288005463779,59.17302116751671,8.063787242397666,3.5806521652266383,1,,737.3058417286294,0.0003379335885975807,0.9738749748453879,4751.923980030082,0.0011435186401751415,0.7326619390667511
426,30.464932625181973,90.32874818891287,77.77815032750368,11.642658999189734,4.184842218644917,1,,738.3465312053381,0.0007731814854448996,0.9374622861991506,4664.535308021376,0.0012718717406649393,0.7326851285330611
427,33.230005386285484,72.08148328587413,42.16144349426031,6.453938456252217,5.216829708777368,1,,736.7000979485274,0.00035862579431197015,0.9838951695384792,4773.166087730291,0.0020612969868165766,0.7327999214307452
428,35.25901922490448,94.39032984897494,54.73482545465231,6.809519408270717,4.948442326392978,1,,737.1043976646804,0.00018664121772109935,0.9788271226111694,4769.602647604164,0.0008947663775283233,0.7326938682073564
429,32.39185365382582,64.39994912594557,65.37078399211168,10.525340655818582,3.916368782054633,1,,737.2664027874848,0.0011507267255401693,0.9622314591303237,4727.502631030121,0.005608121884227322,0.733595391775428
430,26.84590314514935,108.59969089739025,46.434224396944046,8.480909178033471,3.3119114018045366,1,,737.453226720816,0.0003216984430408962,0.9631562948079255,4730.629917704984,0.0020411049622930805,0.732716970473532
431,37.11083274334669,78.41399692930281,73.31978552043438,9.240686802193522,4.30506994901225,1,,737.4387370912785,0.0006682835881124686,0.9662995115568354,4730.876237336087,0.0033635910333685956,0.7328707839234226
432,36.57069003675133,108.23160665109754,57.829304561018944,6.007988775148988,4.089145792648196,1,,736.8588712200644,0.00012706008286710426,0.982100732032437,4785.398416517638,0.0005088515602022786,0.7326463098835216
433,26.18853611405939,75.69914668798447,62.19329819083214,11.338768942281604,5.40068381652236,1,,738.9659642579757,0.0005560899809255537,0.9469418478159555,4689.274012643042,0.0018160504489981306,0.7324122633480042
434,31.910304501652718,97.1479996945709,40.85683036595583,7.758497251197696,4.796374814584851,1,,737.7004217085442,0.00018373579533667223,0.9715078293700278,4755.336346693158,0.000751773095143012,0.7324779398207436
435,34.6602460835129,64.81085297651589,78.9704206213355,9.951570326462388,3.4456261545419693,1,,736.7904875799807,0.0012060182869804202,0.967179666401535,4742.432995488045,0.005743166237934278,0.7332411914123914
436,32.953505804762244,89.18608379550278,66.71014245599508,9.593034541234374,3.0892713316716254,1,,737.6905340140181,0.0005649499675034148,0.9600779240967924,4719.5744129504255,0.001137043661807248,0.7326646811682406
437,30.071266163140535,70.1545528974384,53.57609290629625,8.878721611574292,4.440086376387626,1,,737.3185437152886,0.0005587110311125868,0.9712841266268986,4740.413198024906,0.002779410762673259,0.7329025869677218
438,28.232709909789264,103.29703226685524,74.6201927959919,10.924597369506955,5.044129243586212,1,,738.6652575820398,0.0004892241590415559,0.9382522571983213,4665.10003456531,0.0007862835911074132,0.7327306314357579
439,38.48256554920226,84.07018961384892,45.236394330859184,7.160468643531203,3.7325242389924824,1,,736.7791028859896,0.0004276539448770299,0.9794945028747202,4767.781248680362,0.0019083660446380585,0.7326509214046728
440,39.88457029685378,91.56559336930513,72.45588768273592,8.344748245552182,5.270058237481862,1,,737.586424910145,0.00035634475534106436,0.9682786539518606,4743.30846890589,0.001635294297768526,0.7326722194113052
441,27.766373632475734,61.378374453634024,48.06964483112097,9.177630370482802,4.114770045969635,1,,737.1326699172828,0.0007817009358522129,0.9723993508941478,4746.732243713485,0.004133095764188601,0.7333186908500298
442,29.603535612113774,105.57888046838343,68.88177178800106,7.109882270917296,3.468810808379203,1,,737.2521722829453,0.00018272116659551934,0.9751549510667896,4765.834535692082,0.0004592848197377154,0.7324926080003469
443,34.35324366670102,75.58697330765426,50.74528381228447,10.799197928979993,4.6633095988072455,1,,738.1023801627389,0.0008286444875752354,0.9535114352959572,4699.961532687643,0.003623914529347736,0.7329612969454342
444,36.06044830288738,97.89162221364677,43.65101829171181,11.93116439692676,4.394931450486183,1,,738.5687368668819,0.0007926322083504821,0.9289401814283176,4646.345003664187,0.0013038581849536682,0.732722613540543
445,31.44210869912058,79.64283199049532,76.76705293357372,6.7162129227072,3.200366275385022,1,,736.651688619768,0.00033844926078984696,0.9830364169566482,4775.584756744087,0.0013553738376229584,0.7324693521628182
446,25.72266531176865,87.10099061951041,55.037558041512966,10.271493399515748,3.846057590097189,1,,737.9353875932616,0.0005708918708304178,0.9540344403021646,4701.199780734585,0.0010353485542723812,0.7327111139826973
447,37.972230203449726,68.65688715130091,64.40399009734392,8.012585503980517,5.001412762328982,1,,736.8368758315776,0.000784565583477084,0.9755812304608329,4759.642966442662,0.004996255802348838,0.7331917141870065
448,38.10999555513263,93.63376772031188,57.2641721367836,9.113667285069823,4.862846831791103,1,,738.1003667279489,0.0004011790524900133,0.9613099889391034,4727.694485488941,0.0014057017389287418,0.7326595711920346
449,25.85319216363132,62.080910094082355,62.88049943745136,8.420594589784741,3.3571451688185334,1,,736.8971916060898,0.0006444204331332272,0.9776012750545777,4752.573573687676,0.0029806700130948272,0.7334149129758907
450,31.513283853419125,104.71812951378524,43.924413435161114,10.864169703796506,4.002989946864545,1,,738.302186138557,0.0005915317299134045,0.9389181195795477,4668.088865207756,0.0008430756695527726,0.7327233481150053
451,36.138575854711235,72.96996013261378,75.7905337586999,7.033390587195754,5.4697861494496465,1,,736.8439680769507,0.00045654728450699654,0.9802997084782695,4764.265415719666,0.002698793603499762,0.7329385992402572
452,34.22715106513351,100.55832237936556,68.53024307638407,6.697566831484437,5.1131165395490825,1,,737.2379109000155,0.000131432417519963,0.978279948511204,4771.878800509311,0.0006378392473782498,0.732697314181706
453,29.470490836538374,80.55326881818473,51.64368849247694,11.961696607992053,3.64640594413504,1,,738.0743732115428,0.0009284034391136017,0.9403987545964709,4669.075665118317,0.0017026940970449515,0.7326230360248027
454,27.690849946811795,86.44661460071802,70.30742563307285,8.029124272987247,3.000905382912606,1,,737.2662942749653,0.00034884956220252746,0.9734169039667588,4754.40542367066,0.0008791790259664834,0.732465954268595
455,39.81628488749266,66.63687428459525,49.67123031616211,10.243437582626939,4.506520842667669,1,,736.8315835887934,0.0014544317103652045,0.9614787609424748,4740.848801443935,0.007757996870015758,0.7333279719401037
456,38.403494195081294,109.093596637249,73.09673082083464,11.26209987513721,3.558550690766424,1,,738.3782561049887,0.0006322786532739395,0.9319203680390703,4657.628563296093,0.0008965446688578514,0.732495194826025
457,28.16064795013517,78.31740038469434,47.46297989040613,6.072783166542649,4.595502484124154,1,,736.6666419165017,0.00019255438747351733,0.9856173136122585,4782.142000076741,0.0010421292513957635,0.7326504936452732
458,29.941625893115997,95.07953998632729,65.73361366987228,10.027227843180299,5.200002202298492,1,,738.7452321012472,0.00036579408991783995,0.9514876005232629,4701.794628050406,0.0009413056166175241,0.7325167969751492
459,32.816684478893876,64.10803048871458,53.84949751198292,7.694345338270068,4.201955832075328,1,,736.7170667669059,0.0007473837236080181,0.9796673081443579,4764.114826880653,0.004308617613763821,0.7333120367876136
460,34.72764468751848,89.83941002748907,41.75522543489933,8.850488411262631,3.9332821192219853,1,,737.7484208145025,0.0004368339454368281,0.9656119907604754,4735.438122169615,0.0013125536736913544,0.732493014248942
461,31.98488438501954,72.17351746745408,78.61890137195587,9.609395926818252,4.931242882274091,1,,737.6454382617031,0.0006147371546944947,0.9648194441918079,4723.223842002819,0.0031560473650684416,0.7331632024040987
462,26.32252491544932,100.63080968335271,59.43091873079538,7.190812027081847,4.3270855927839875,1,,737.4432629585939,0.00012733110089636543,0.975092618816512,4764.953149477531,0.0004487601360699278,0.7324790207573413
463,36.69766922015697,83.16022887825966,60.044807605445385,10.905762450769544,3.290220002643764,1,,737.5815249608819,0.0008350652930056542,0.9512514795272037,4697.397797012516,0.002510068545341704,0.7324504480265408
464,36.97783088311553,103.38468010537326,46.16074334830046,8.139009883627295,5.41772128501907,1,,738.0583101548497,0.0001981355382297073,0.966383133758776,4743.692223167017,0.0008134463105153893,0.7325373235326473
465,26.71985345892608,83.57341297902167,74.29639015346766,10.332769246771932,4.071784079540521,1,,738.12032598626,0.0005775223171726308,0.9546101872060619,4705.141193775813,0.0012453565870274585,0.7324821978963363
466,32.323639770038426,89.46904627606273,52.50831574201584,6.376788737252355,3.467784705106169,1,,736.7186774480002,0.00022375758763264455,0.9830419140643413,4779.259135513583,0.000880125746063848,0.7326660798627654
467,35.18356706481427,69.46246739476919,66.89416952431202,11.708254477009177,4.774502370972186,1,,737.7641389381774,0.0012223697082046332,0.9479033945800968,4693.87560284094,0.006034845996074883,0.7339497481450948
468,33.360489322803915,97.05884199589491,79.92656446993351,10.555066058412194,4.417861068621278,1,,738.4989127933068,0.000572535999465366,0.945622677973902,4684.67827630103,0.0010890039188048873,0.7327290510710895
469,30.602655061520636,65.30914617702365,40.55990517139435,6.791714457795024,3.1112105324864388,1,,736.4694989941462,0.0005973321096048328,0.9850024090209853,4770.624300731881,0.0028388202572362862,0.733236546156047
470,28.645859183743596,107.94712685979903,61.39156822115183,9.211789844557643,3.715553527697921,1,,737.7652442170736,0.0003890847523522871,0.9560402462491735,4715.588924863155,0.0006067700297005111,0.7324844309150915
471,39.00592941790819,76.39274428598583,58.27454965561628,8.49825475551188,5.061424199491739,1,,737.1322606007037,0.0006389851756259421,0.9709965640330595,4744.207484169709,0.003947339639033688,0.7329401825414322
472,39.47752243373543,86.81783665902913,64.18087631464005,7.4793163519352674,4.097427550703287,1,,736.9612423937659,0.0004128263446566455,0.9766801280332014,4762.978643302057,0.0018641475765171721,0.7324733223775397
473,27.2349346941337,69.3487826641649,56.06629617512226,11.168037990108132,5.287114625796676,1,,738.513569659742,0.0006504796309985004,0.951523025849255,4694.50581536111,0.0027459927680619414,0.7332011006876037
474,29.190321937203407,97.80378438532352,77.1299321576953,8.72590715624392,4.641456075012684,1,,738.1226738874337,0.0002554383314791408,0.9633729956061716,4733.111971661134,0.0007337763557433419,0.7324949074106805
475,33.8298297021538,80.13941714540124,42.76571724563837,9.558194546028972,3.49098857678473,1,,737.5844352393602,0.0006563872292092563,0.9639223219358304,4727.582512676192,0.0020925522545241623,0.7324610235404104
476,35.653357496485114,105.86355024948716,50.33912483602762,9.891066553071141,3.2222865563817322,1,,737.7942594196296,0.0005104501428476232,0.950218615422448,4701.940214709385,0.0007707737256866372,0.7324742958314598
477,30.91085569933057,74.89356718957424,69.72254019230604,7.631289264187217,4.372686924878508,1,,737.0279902222005,0.0003925328177257892,0.9779175792195003,4758.683076724429,0.001932611441496401,0.7327046271786236
478,25.30938013922423,91.65494254790246,48.32749284803867,11.562461664900184,5.018688500393182,1,,738.4081019318235,0.0005886427956346392,0.9380334079055154,4663.235802667994,0.0010212838074545906,0.7326595662586523
479,37.44897362310439,60.880271242931485,71.46069526672363,6.3466415125876665,3.829067958984524,1,,736.3550901630202,0.0008981882134414585,0.9862173184531638,4784.223093332337,0.004582350602219766,0.733035905264273
480,37.35687440261245,103.88819485902786,65.06644245237112,8.533058384433389,4.559037701226771,1,,738.0597101078931,0.0002927634195744514,0.9633170916483337,4734.184456944056,0.0008629289926907037,0.7326858450179146
481,25.224723098799586,73.70099978521466,54.45200998336077,9.364479063078761,3.058214250020683,1,,737.4666201672105,0.0005789552830566644,0.9678069219285886,4735.62906837471,0.0014821513405564217,0.732430483207254
482,30.768404682166874,92.90225085802376,73.6013962328434,6.920285252854228,3.701315705664456,1,,737.0386282769417,0.00020302743727213286,0.9790464617227658,4767.949712318822,0.000752684808218756,0.7326985677483725
483,35.50370033364743,62.9103675391525,46.73732928931713,10.613999554887414,5.163224793039262,1,,737.2741070569721,0.0013542754255232233,0.9588202302624884,4732.412067489139,0.00729245706627909,0.7336337707834824
484,33.44493330921978,85.6178246345371,58.83222125470638,11.743013760074973,5.431879134383053,1,,739.1213360089627,0.0007074217261470269,0.9371468662786014,4669.972986379824,0.0018243612828120455,0.7324484033471993
485,28.812639066018164,67.36905825324357,60.71548864245415,6.529525162652135,3.9700562502257526,1,,736.5769115557707,0.0004090503478285708,0.9853278106364353,4777.036926115299,0.002159079532985197,0.7327319756707138
486,26.91687417216599,99.82642414048314,42.48469103127718,10.461295695975423,3.3266880637966096,1,,737.9012803167404,0.0005549534328298305,0.9468454478789761,4686.877308235859,0.0007544004257055626,0.7326008461999788
487,39.152026660740376,81.38234451413155,78.11774577945471,8.197990586981177,4.827425907831639,1,,737.1610446428613,0.0005167359678029207,0.9722911033005917,4750.270376031857,0.002821696492188047,0.7324931673066937
488,38.68775045964867,95.90899920091033,44.64899614453316,6.194677563384175,3.237666319590062,1,,736.6327489326791,0.0002571242679722182,0.9832602295400087,4781.730802530518,0.000926083232990913,0.7326797787769668
489,28.320481008850038,63.37651539593935,75.28449527919292,11.526918461546302,4.2697396404109895,1,,737.8310807196854,0.001109453860318157,0.9539373983061101,4706.068839468944,0.004639059001217054,0.7324831524684043
490,30.217641070485115,109.82463526539505,56.660591922700405,7.573092481121421,4.876369907986373,1,,737.8501652041352,0.00013390674023936667,0.9696996202458481,4752.824636859139,0.00044164225160339454,0.7326215878534343
491,32.982924887910485,77.48746470548213,63.54629773646593,9.761767627671361,3.8832109882496297,1,,737.6991966627897,0.0006727739889807336,0.9628394236528682,4726.775130868284,0.0024170596175661914,0.7324748789269753
492,35.041226437315345,101.45988733507693,70.80720830708742,9.406186250969768,4.239823675714433,1,,738.2679419413668,0.00041482380802838973,0.9560452610529311,4715.974140977726,0.0009141754557468796,0.73249872255426
493,32.17387126758695,82.42833259515464,48.940696977078915,8.6904111597687,5.23289639223367,1,,737.7539955502145,0.0003316299865764688,0.9681103115519729,4737.709913760449,0.0015886589008389997,0.7326703574974377
494,26.62786557804793,90.57159278541803,67.8581889718771,11.109796861186624,4.625998797826469,1,,738.4910546220316,0.0005949887823297628,0.9430613161004975,4675.51094958555,0.0010624558057190012,0.7327224812105962
495,36.893063453026116,71.34472629055381,52.241318076848984,7.350064633414149,3.5940110841766,1,,736.6057817598955,0.0006789692703343347,0.9807474899901067,4765.258706014271,0.0038120596919433204,0.7330506315677312
496,36.31992591544986,88.63806416280568,76.48225381970406,10.207945877686143,5.099276997614652,1,,738.5543159009,0.0005269070833779159,0.9526385374608836,4704.749830239751,0.0017551099381698204,0.7326575525337007
497,25.937575353309512,70.1955113466829,43.34866039454937,7.877120269462466,3.7484615803696215,1,,737.0366591562561,0.0003893549215877814,0.978197128963782,4759.063828411073,0.0018288054364841056,0.7325526475979534
498,31.65932745207101,102.65211261808872,64.70511134713888,11.832437736913562,3.1417123642750084,1,,738.6229483604018,0.000639191591315621,0.9278120458631501,4643.901755249009,0.0008535491681987646,0.7325184794375131
499,34.40953004639596,84.40487155690789,55.32115239650011,6.639318550005555,4.4533171453513205,1,,736.8186112158136,0.00027395787124905946,0.9817375884649405,4776.891167750361,0.0013234774057145726,0.7324612428791826
500,32.73208150174469,107.1165263094008,47.74836469441652,6.997854536399245,4.721962243318558,1,,737.4876776894388,0.00012052520753772849,0.9750525275811774,4764.4748291220185,0.0004947407381958132,0.732643936000139
501,29.84958800021559,77.12616942822933,72.11188342422247,10.712212907150388,3.410423995926976,1,,737.8388467687294,0.0008017628968231162,0.9549901044684476,4702.976021150668,0.0018955801104748341,0.7326549145952908
502,28.011044012382627,96.32513037882745,51.08808360993862,8.291291372850537,4.016907077282667,1,,737.7297079373016,0.00026384445583897784,0.9678357812831659,4739.555714990292,0.0006949290910764406,0.7327155571238406
503,38.2611034438014,66.13946025259793,69.2018149793148,9.055466210469604,5.367655364796519,1,,737.049349723647,0.0010332491973589937,0.9687015261294136,4746.911370867546,0.006389366023547126,0.733450952630591
504,39.66656340751797,98.6352478992194,53.252391777932644,11.058503167703748,3.791175691410899,1,,738.0605356537543,0.0007138581356914266,0.9405550722776087,4676.730218441304,0.0014334487233466466,0.7325099269789311
505,27.548577687703073,79.40685459412634,66.36856157332659,7.225575601682067,4.98574123904109,1,,737.1872028332729,0.00020270907164639712,0.9791568005055542,4768.119034111481,0.0011150200481801834,0.7324499935277141
506,29.385769367218018,87.55087641999125,45.5767323076725,9.66836947761476,4.342224599793553,1,,738.1762065708148,0.00044079689301456174,0.9588718830799127,4718.372836477486,0.0011812474294578786,0.7324846726567711
507,34.13523071445525,68.51779635995626,74.94269542396069,8.97900770790875,3.186869651079178,1,,736.8733846493659,0.0008734376245997856,0.9728073487042173,4744.172667559136,0.004299963900760164,0.7334081048206614
508,35.813130205497146,92.48526137322187,61.91092036664486,7.847041709348559,3.5434915819205344,1,,737.2840198567332,0.00035181519252732254,0.9731634142073434,4755.538930248871,0.0010917364102383718,0.7324917678597759
509,31.19505876675248,60.14656437560916,57.52452298998833,10.06203862465918,4.698779996950179,1,,737.2225376861903,0.0011236729074979859,0.9656905859354334,4739.756463033925,0.006097985579397144,0.7335396330833396
510,25.475559304468334,106.5969713870436,79.27400339394808,6.131712371483445,5.342028713319451,1,,737.2030434170157,4.103091895300391e-05,0.9809515393720031,4779.254820436347,0.0002411613609451939,0.7327116684087187
511,37.72493470925838,74.06296263448894,41.13796558231115,11.39066637866199,4.147530295420438,1,,737.3985464630574,0.0011792814935644887,0.9500117069359874,4696.721300048147,0.005868003140894574,0.7335366720193561
