R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,F_peak_N,SEA_J_per_g,eta,feasible,pareto
30.638645109720528,87.83015393652022,59.812681414186954,7.806874517351389,3.9736074320971966,4754.050669794691,0.0010304280091726929,0.7326884196760114,1,0
35.37344991695136,67.9944736789912,60.44917892664671,10.090687237679958,5.440251288935542,4725.875752039743,0.0056743221346612195,0.7335522589239282,1,0
33.57881722506136,92.2524159681052,72.69968491047621,9.73508733138442,5.162031300831586,4714.524445909145,0.0012255391164317773,0.7324692745772403,1,0
28.946089358069003,60.72244652546942,47.083659805357456,8.92417462170124,3.695473498199135,4751.7667303379385,0.004486068358620437,0.7333943731838415,1,0
27.05075786449015,106.46101919934154,65.96158266067505,10.969953641295433,3.0495130685158074,4663.260984992446,0.0012961302637894737,0.732744564303208,1,1
39.285476729273796,74.73573800176382,54.09516014158726,7.302606727927923,4.555281470064074,4763.155811275321,0.003580690852123998,0.7329264907308993,1,0
38.817974724806845,88.48095232620835,68.12589082866907,8.299300655722618,3.5879350402392447,4749.858288689607,0.0017521253525780388,0.7324573074445527,1,0
28.450266285799444,70.79217158257961,51.26190673559904,9.035583760589361,4.625039067585021,4735.32924771354,0.0024105487817837673,0.7329253909949422,1,0
30.34786555916071,102.39658168517053,70.52805252373219,6.96773749217391,5.229078358504921,4764.341947968107,0.0004774106459163069,0.73284100532974,1,0
33.11271038837731,84.90311269648373,49.91447180509567,10.753837063908577,4.231184371281415,4697.94538843215,0.0017333710534538766,0.7324381940559589,1,0
34.90780743770301,107.32543458230793,57.01849043369293,11.882878426462412,3.884671388193965,4636.428915018371,0.0009072973181881589,0.7325348058420804,1,0
32.03995605930686,76.57517827115953,62.652549520134926,6.577004514634609,4.8824793212115765,4777.798588815633,0.0016050415594434206,0.7324416726916082,1,0
26.494446801953018,96.43714524805546,44.30375259369612,10.13237028568983,4.278173895552754,4697.367534690244,0.0008203577950546593,0.7326555113934197,1,0
36.75914846826345,65.491575691849,76.187560595572,7.964202795177698,3.2411553263664246,4768.383582484437,0.005205435344307511,0.732982656794661,1,0
36.45337978377938,95.28467030264437,50.1154175773263,11.10625297576189,5.368977607693523,4675.753784183773,0.0013707236123771229,0.7326693062489881,1,0
26.071455692872405,63.56091442517936,69.48237907141447,7.365527618676424,4.02319274796173,4763.944652928141,0.002548711640048865,0.7332469840950679,1,0
31.792781096883118,109.29872546344995,48.728802874684334,9.434863585978746,3.41873894399032,4710.034497490209,0.0006955122721844059,0.7324835277753143,1,0
34.54341016244143,77.770282831043,71.84551924467087,8.650181092321873,4.725608806591481,4745.035953900767,0.0024853861118976496,0.7324804629729941,1,0
32.60183488484472,102.03241979703307,63.803377747535706,7.518230717629194,4.447379575110972,4758.354254395118,0.0006402202339968046,0.7325290388724046,1,0
29.719825075007975,82.19826448708773,55.667428746819496,9.828548312187195,3.1405760971829295,4722.265315003272,0.0013147952097334334,0.7324270337434169,1,0
27.88079717196524,91.24101865105331,77.37741630524397,6.27164563536644,3.7447625743225217,4781.996156388839,0.0006084413842892889,0.732473926324244,1,0
